,receptor,TF
12611,IL2RB,SFPQ
12612,IL2RB,SLC2A4RG
12613,IL2RB,MAZ
12614,IL2RB,HIC2
12615,IL2RB,GTF3A
12616,IL2RB,HMGB1
12617,IL2RB,YBX3
12618,IL2RB,BCLAF1
12619,IL2RB,GCFC2
12620,IL2RB,ZZZ3
12621,IL2RB,ZNF74
12622,IL2RB,ZNF614
12623,IL2RB,SOX12
12624,IL2RB,BHLHE40
12625,IL2RB,MSX2
12626,IL2RB,TFEB
12627,IL2RB,NFE2L2
12628,CD48,STAT3
12629,CD48,STAT1
12630,IL18R1,STAT1
12631,IL18R1,RFX5
12632,IL18R1,NFKB1
12633,IL18R1,SMAD7
12634,IL18R1,KLF4
12635,IL18R1,STAT5A
12636,IL18R1,YBX1
12637,IL18R1,STAT3
12638,IL18R1,AIRE
12639,IL18R1,IRF2
12640,IL18R1,MYC
12641,IL18R1,JUN
12642,IL18R1,ATF2
12643,IL18R1,TP53
12644,IL18R1,NFATC3
12645,IL18R1,ELK1
12646,IL18R1,FOXO4
12647,IL18R1,FOS
12648,IL18R1,NR3C1
12649,IL18R1,JUND
12650,IL18R1,MEF2A
12651,IL18R1,SOX10
12652,IL18R1,SMAD4
12653,IL18R1,ZHX1
12654,IL18R1,ID1
12655,IL18R1,ETS1
12656,IL18R1,NFATC1
12657,IL18R1,SP1
12658,IL18R1,MTA1
12659,IL18R1,SMARCC2
12660,IL18R1,ELK4
12661,IL18R1,PAX2
12662,IL18R1,SMAD3
12663,IL18R1,ELK3
12664,IL18R1,TWIST1
12665,IL18R1,TP73
12666,IL18R1,JUNB
12667,IL18R1,HSF1
12668,IL18R1,IRF3
12669,IL18R1,RXRA
12670,IL18R1,RARA
12671,IL18R1,ATF7
12672,IL18R1,JDP2
12673,IL18R1,ESR1
12674,IL18R1,AR
12675,IL18R1,PPARA
12676,IL18R1,IRF1
12677,IL18R1,FOSL1
12678,IL18R1,HNF1A
12679,IL18R1,HNF4A
12680,IL18R1,XPA
12681,IL18R1,ETV1
12682,IL18R1,MITF
12683,IL18R1,CREB1
12684,IL18R1,ZNF385A
12685,IL18R1,SRF
12686,IL18R1,ERF
12687,IL18R1,ZBTB16
12688,IL18R1,STAT6
12689,IL18RAP,NFKB1
12690,IL18RAP,STAT6
12691,IL18RAP,STAT1
12692,IL18RAP,RFX5
12693,IL18RAP,SMAD7
12694,IL18RAP,KLF4
12695,IL18RAP,STAT5A
12696,IL18RAP,YBX1
12697,IL18RAP,STAT3
12698,IL18RAP,AIRE
12699,IL18RAP,IRF2
12700,IL18RAP,ELK4
12701,IL18RAP,JUN
12702,IL18RAP,ATF2
12703,IL18RAP,PAX2
12704,IL18RAP,SMAD3
12705,IL18RAP,JUND
12706,IL18RAP,SP1
12707,IL18RAP,ELK1
12708,IL18RAP,ELK3
12709,IL18RAP,TWIST1
12710,IL18RAP,FOXO4
12711,IL18RAP,TP73
12712,IL18RAP,JUNB
12713,IL18RAP,TP53
12714,IL18RAP,HSF1
12715,IL18RAP,IRF3
12716,IL18RAP,NR3C1
12717,IL18RAP,MYC
12718,IL18RAP,RXRA
12719,IL18RAP,RARA
12720,IL18RAP,ATF7
12721,IL18RAP,JDP2
12722,IL18RAP,ESR1
12723,IL18RAP,SMAD4
12724,IL18RAP,NFATC1
12725,IL18RAP,AR
12726,IL18RAP,FOS
12727,IL18RAP,PPARA
12728,IL18RAP,IRF1
12729,IL18RAP,FOSL1
12730,IL18RAP,HNF1A
12731,IL18RAP,ZHX1
12732,IL18RAP,HNF4A
12733,IL18RAP,XPA
12734,IL18RAP,ETV1
12735,IL18RAP,MITF
12736,IL18RAP,CREB1
12737,IL18RAP,ZNF385A
12738,IL18RAP,SRF
12739,IL18RAP,ERF
12740,IL18RAP,ZBTB16
12741,IL18RAP,NFATC3
12742,IL18RAP,MEF2A
12743,IL18RAP,SOX10
12744,IL18RAP,ID1
12745,IL18RAP,ETS1
12746,IL18RAP,MTA1
12747,IL18RAP,SMARCC2
12748,IL20RA,STAT1
12749,IL20RA,STAT2
12750,IL20RA,STAT3
12751,IL20RA,STAT5A
12752,IL20RA,STAT4
12753,IL20RA,STAT5B
12754,IL20RA,MTA1
12755,IL20RA,TBX21
12756,IL20RA,RELA
12757,IL20RA,SMARCC2
12758,IL20RA,FOS
12759,IL20RA,PAXBP1
12760,IL20RA,IRF3
12761,IL20RA,NFKB1
12762,IL20RA,STAT6
12763,IL20RA,DBP
12764,IL20RA,ETS1
12765,IL20RA,PIAS3
12766,IL20RA,MYC
12767,IL20RA,MITF
12768,IL20RA,IRF4
12769,IL20RA,ATOH1
12770,IL20RA,TET2
12771,IL20RA,GTF2I
12772,IL20RA,SMAD3
12773,IL20RA,NFATC1
12774,IL20RB,STAT3
12775,IL20RB,STAT1
12776,IL20RB,STAT2
12777,IL20RB,STAT5A
12778,IL20RB,STAT4
12779,IL20RB,STAT5B
12780,IL20RB,MTA1
12781,IL20RB,TBX21
12782,IL20RB,RELA
12783,IL20RB,SMARCC2
12784,IL20RB,FOS
12785,IL20RB,PAXBP1
12786,IL20RB,IRF3
12787,IL20RB,NFKB1
12788,IL20RB,STAT6
12789,IL20RB,DBP
12790,IL20RB,ETS1
12791,IL20RB,PIAS3
12792,IL20RB,MYC
12793,IL20RB,MITF
12794,IL20RB,IRF4
12795,IL20RB,ATOH1
12796,IL20RB,TET2
12797,IL20RB,GTF2I
12798,IL20RB,SMAD3
12799,IL20RB,NFATC1
12800,IL20RB,JUNB
12801,IL20RB,KLF4
12802,IL20RB,EGR1
12803,IL20RB,PRDM1
12804,IL20RB,SPI1
12805,IL20RB,FOXO1
12806,IL20RB,TWIST1
12807,IL20RB,IRF1
12808,IL20RB,CEBPD
12809,IL20RB,BCL6
12810,IL1R1,RELA
12811,IL1R1,NFKB1
12812,IL1R1,IRF7
12813,IL1R1,STAT3
12814,IL1R1,CREB1
12815,IL1R1,SP1
12816,IL1R1,MYC
12817,IL1R1,IRF5
12818,IL1R1,KLF4
12819,IL1R1,TP53
12820,IL1R1,NR2C2
12821,IL1R1,NFATC1
12822,IL1R1,JUN
12823,IL1R1,MEF2A
12824,IL1R1,NR3C1
12825,IL1R1,JUND
12826,IL1R1,ATF2
12827,IL1R1,ELK1
12828,IL1R1,ETS1
12829,IL1R1,FOS
12830,IL1R1,MTA1
12831,IL1R1,FOXO4
12832,IL1R1,ZHX1
12833,IL1R1,ELK4
12834,IL1R1,PAX2
12835,IL1R1,SMAD3
12836,IL1R1,STAT5A
12837,IL1R1,STAT1
12838,IL1R1,ELK3
12839,IL1R1,TWIST1
12840,IL1R1,TP73
12841,IL1R1,JUNB
12842,IL1R1,HSF1
12843,IL1R1,IRF3
12844,IL1R1,RXRA
12845,IL1R1,RARA
12846,IL1R1,ATF7
12847,IL1R1,JDP2
12848,IL1R1,ESR1
12849,IL1R1,SMAD4
12850,IL1R1,AR
12851,IL1R1,PPARA
12852,IL1R1,IRF1
12853,IL1R1,FOSL1
12854,IL1R1,HNF1A
12855,IL1R1,HNF4A
12856,IL1R1,XPA
12857,IL1R1,ETV1
12858,IL1R1,MITF
12859,IL1R1,ZNF385A
12860,IL1R1,SRF
12861,IL1R1,ERF
12862,IL1R1,ZBTB16
12863,IL1R1,NFATC3
12864,IL1R1,SOX10
12865,IL1R1,ID1
12866,IL1R1,SMARCC2
12867,IL1R1,EGR1
12868,IL1R1,POU2F2
12869,IL1R1,TP63
12870,IL1R1,SREBF1
12871,IL1R1,GATA1
12872,IL1R1,NFKB2
12873,IL1R1,MECP2
12874,IL1R1,PIAS1
12875,IL1R1,TAX1BP1
12876,IL1R1,CSDE1
12877,IL1R1,NCOR2
12878,IL1R1,LIN28A
12879,IL1R1,SMAD1
12880,IL1R1,GATA4
12881,IL1R1,NFATC4
12882,IL1R1,PINX1
12883,IL1R1,NKX2-5
12884,IL1R1,SMAD2
12885,IL1R1,NR4A1
12886,IL1R2,AR
12887,IL1R2,TP63
12888,IL1R2,TP73
12889,IL1R2,SREBF1
12890,IL1R2,GATA1
12891,IL1RAP,RELA
12892,IL1RAP,NFKB1
12893,IL1RAP,EGR1
12894,IL1RAP,SP1
12895,IL1RAP,JUN
12896,IL1RAP,FOS
12897,IL1RAP,IRF3
12898,IL1RAP,POU2F2
12899,IL1RAP,CSDE1
12900,IL1RAP,NCOR2
12901,IL1RAP,LIN28A
12902,IL1RAP,MYC
12903,IL1RAP,TP53
12904,IL1RAP,SRF
12905,IL1RAP,IRF5
12906,IL1RAP,KLF4
12907,IL1RAP,IRF7
12908,IL1RAP,NR2C2
12909,IL22RA1,STAT3
12910,IL22RA1,STAT5B
12911,IL22RA1,STAT1
12912,IL22RA1,STAT5A
12913,IL22RA1,STAT2
12914,IL22RA1,STAT4
12915,IL22RA1,MTA1
12916,IL22RA1,TBX21
12917,IL22RA1,RELA
12918,IL22RA1,SMARCC2
12919,IL22RA1,FOS
12920,IL22RA1,PAXBP1
12921,IL22RA1,IRF3
12922,IL22RA1,NFKB1
12923,IL22RA1,STAT6
12924,IL22RA1,DBP
12925,IL22RA1,ETS1
12926,IL22RA1,PIAS3
12927,IL22RA1,MYC
12928,IL22RA1,MITF
12929,IL22RA1,IRF4
12930,IL22RA1,JUNB
12931,IL22RA1,KLF4
12932,IL22RA1,EGR1
12933,IL22RA1,PRDM1
12934,IL22RA1,SPI1
12935,IL22RA1,FOXO1
12936,IL22RA1,TWIST1
12937,IL22RA1,IRF1
12938,IL22RA1,CEBPD
12939,IL22RA1,BCL6
12940,IL22RA1,FOXP3
12941,IL22RA1,IRF8
12942,IL22RA1,ARNT
12943,IL22RA1,IRF9
12944,IL22RA1,IRF2
12945,IL22RA1,SMAD7
12946,IL22RA1,WT1
12947,IL22RA1,NFATC1
12948,IL22RA1,ATOH1
12949,IL22RA1,TET2
12950,IL22RA1,GTF2I
12951,IL22RA1,SMAD3
12952,IL21R,STAT3
12953,IL21R,STAT6
12954,IL21R,STAT5B
12955,IL21R,STAT5A
12956,IL21R,STAT1
12957,IL21R,STAT2
12958,IL21R,DBP
12959,IL21R,ETS1
12960,IL21R,PIAS3
12961,IL21R,MYC
12962,IL21R,MITF
12963,IL21R,STAT4
12964,IL21R,IRF4
12965,IL21R,NFATC1
12966,IL21R,ATOH1
12967,IL21R,TET2
12968,IL21R,GTF2I
12969,IL21R,FOS
12970,IL21R,RELA
12971,IL21R,TBX21
12972,IL21R,MTA1
12973,IL21R,NFKB1
12974,IL21R,SMAD3
12975,IL21R,SMARCC2
12976,IL21R,PAXBP1
12977,IL21R,IRF3
12978,IL22RA2,STAT5A
12979,IL22RA2,STAT5B
12980,IL22RA2,STAT3
12981,IL22RA2,STAT1
12982,IL22RA2,DBP
12983,IL22RA2,STAT2
12984,IL22RA2,NFATC1
12985,IL22RA2,STAT6
12986,IL22RA2,MYC
12987,IL22RA2,STAT4
12988,IL22RA2,IRF4
12989,IL22RA2,ETS1
12990,IL22RA2,PIAS3
12991,IL22RA2,MITF
12992,IL22RA2,MTA1
12993,IL22RA2,TBX21
12994,IL22RA2,RELA
12995,IL22RA2,SMARCC2
12996,IL22RA2,FOS
12997,IL22RA2,PAXBP1
12998,IL22RA2,IRF3
12999,IL22RA2,NFKB1
13000,IL22RA2,ATOH1
13001,IL22RA2,TET2
13002,IL22RA2,GTF2I
13003,IL22RA2,SMAD3
13004,IL31RA,STAT3
13005,IL31RA,STAT5B
13006,IL31RA,STAT1
13007,IL31RA,STAT5A
13008,IL31RA,STAT6
13009,IL31RA,DBP
13010,IL31RA,STAT4
13011,IL31RA,ATOH1
13012,IL31RA,TET2
13013,IL31RA,GTF2I
13014,IL31RA,MYC
13015,IL31RA,STAT2
13016,IL31RA,FOS
13017,IL31RA,RELA
13018,IL31RA,TBX21
13019,IL31RA,MTA1
13020,IL31RA,NFKB1
13021,IL31RA,SMAD3
13022,IL31RA,ETS1
13023,IL31RA,PIAS3
13024,IL31RA,MITF
13025,IL31RA,IRF4
13026,OSMR,STAT2
13027,OSMR,MITF
13028,OSMR,STAT4
13029,OSMR,STAT5A
13030,OSMR,PIAS3
13031,OSMR,STAT3
13032,OSMR,STAT5B
13033,OSMR,STAT1
13034,OSMR,STAT6
13035,OSMR,DBP
13036,OSMR,ATOH1
13037,OSMR,TET2
13038,OSMR,GTF2I
13039,OSMR,MYC
13040,OSMR,FOS
13041,OSMR,RELA
13042,OSMR,TBX21
13043,OSMR,MTA1
13044,OSMR,NFKB1
13045,OSMR,SMAD3
13046,OSMR,ETS1
13047,OSMR,IRF4
13048,OSMR,NFATC1
13049,OSMR,SMARCC2
13050,OSMR,PAXBP1
13051,OSMR,IRF3
13052,IL1RL1,RELA
13053,IL1RL1,NFKB1
13054,IL1RL1,IRF5
13055,IL1RL1,KLF4
13056,IL1RL1,TP53
13057,IL1RL1,IRF7
13058,IL1RL1,NR2C2
13059,IL1RL1,SMAD1
13060,IL1RL1,CSDE1
13061,IL1RL1,GATA4
13062,IL1RL1,NFATC4
13063,IL1RL1,PINX1
13064,IL1RL1,RXRA
13065,IL1RL1,NKX2-5
13066,IL1RL1,ATF2
13067,IL1RL1,STAT3
13068,IL5RA,SOX4
13069,IL5RA,STAT5A
13070,IL5RA,STAT5B
13071,IL5RA,STAT3
13072,IL5RA,STAT1
13073,IL5RA,STAT6
13074,IL5RA,DBP
13075,IL5RA,STAT4
13076,IL5RA,ATOH1
13077,IL5RA,TET2
13078,IL5RA,GTF2I
13079,IL5RA,MYC
13080,IL5RA,STAT2
13081,IL5RA,FOS
13082,IL5RA,RELA
13083,IL5RA,TBX21
13084,IL5RA,MTA1
13085,IL5RA,NFKB1
13086,IL5RA,SMAD3
13087,IL5RA,ETS1
13088,IL5RA,PIAS3
13089,IL5RA,MITF
13090,IL5RA,IRF4
13091,IL5RA,TCF7L2
13092,IL5RA,TP53
13093,IL5RA,SMARCC2
13094,IL5RA,PAXBP1
13095,IL5RA,IRF3
13096,IL5RA,NFATC1
13097,IL5RA,FOXP3
13098,IL5RA,CREB1
13099,IL5RA,ZBTB7A
13100,IL5RA,SP1
13101,IL7R,STAT5A
13102,IL7R,STAT5B
13103,IL7R,STAT3
13104,IL7R,STAT6
13105,IL7R,STAT1
13106,IL7R,STAT2
13107,IL7R,DBP
13108,IL7R,ETS1
13109,IL7R,PIAS3
13110,IL7R,MYC
13111,IL7R,MITF
13112,IL7R,STAT4
13113,IL7R,IRF4
13114,IL7R,NFATC1
13115,IL7R,ID3
13116,IL7R,MEF2A
13117,IL7R,FOXO3
13118,IL7R,TP53
13119,IL7R,MTA1
13120,IL7R,CSDE1
13121,IL7R,TSC22D3
13122,IL7R,NFATC4
13123,IL7R,SOX10
13124,IL7R,CREB1
13125,IL7R,SP1
13126,IL7R,NFKB1
13127,IL7R,RELA
13128,IL7R,FOXP3
13129,IL7R,FOS
13130,IL7R,ZBTB7A
13131,IL7R,ATOH1
13132,IL7R,TET2
13133,IL7R,GTF2I
13134,IL7R,TBX21
13135,IL7R,SMAD3
13136,IL7R,ESR1
13137,IL7R,VDR
13138,IL7R,ERF
13139,IL7R,SMARCC2
13140,IL7R,PINX1
13141,IL7R,SMAD4
13142,IL7R,MXD1
13143,IL7R,PAXBP1
13144,IL7R,IRF3
13145,IL9R,STAT3
13146,IL9R,STAT6
13147,IL9R,STAT5B
13148,IL9R,STAT5A
13149,IL9R,STAT1
13150,IL9R,STAT2
13151,IL9R,DBP
13152,IL9R,ETS1
13153,IL9R,PIAS3
13154,IL9R,MYC
13155,IL9R,MITF
13156,IL9R,STAT4
13157,IL9R,IRF4
13158,IL9R,NFATC1
13159,IL9R,MTA1
13160,IL9R,TBX21
13161,IL9R,RELA
13162,IL9R,SMARCC2
13163,IL9R,FOS
13164,IL9R,PAXBP1
13165,IL9R,IRF3
13166,IL9R,NFKB1
13167,IL9R,ATOH1
13168,IL9R,TET2
13169,IL9R,GTF2I
13170,IL9R,SMAD3
13171,TGFBR3,SMAD3
13172,TGFBR3,SMAD7
13173,TGFBR3,GATA4
13174,TGFBR3,SMAD4
13175,TGFBR3,SMAD6
13176,TGFBR3,PPARG
13177,TGFBR3,VDR
13178,TGFBR3,SMAD9
13179,TGFBR3,LEF1
13180,TGFBR3,ATF2
13181,TGFBR3,IRF8
13182,TGFBR3,TP53
13183,TGFBR3,SMAD5
13184,TGFBR3,PIAS4
13185,TGFBR3,KLF10
13186,TGFBR3,SMAD1
13187,TGFBR3,SNAI2
13188,TGFBR3,SRF
13189,TGFBR3,FOXP3
13190,TGFBR3,SMAD2
13191,TGFBR3,TSC22D1
13192,TGFBR3,FLI1
13193,TGFBR3,WT1
13194,TGFBR3,DACH1
13195,TGFBR3,AR
13196,TGFBR3,MITF
13197,BAMBI,SMAD9
13198,BAMBI,SMAD1
13199,BAMBI,SMAD5
13200,BAMBI,NEUROD1
13201,BAMBI,NKX2-5
13202,BAMBI,ATF2
13203,BAMBI,AIRE
13204,BAMBI,GATA4
13205,BAMBI,SMAD3
13206,BAMBI,SMAD2
13207,BAMBI,SMAD6
13208,BAMBI,SMAD4
13209,BAMBI,NFATC4
13210,BAMBI,MLX
13211,BAMBI,MTA1
13212,ACVR1C,SMAD3
13213,ACVR1C,SMAD2
13214,ACVR1C,FOXO1
13215,ACVR1C,TCF7L2
13216,ACVR1C,NANOG
13217,ACVR1C,JUN
13218,ACVR1C,SOX9
13219,ACVR1C,AR
13220,ACVR1C,E2F4
13221,ACVR1C,SMAD4
13222,ACVR1C,ESR1
13223,ACVR1C,LEF1
13224,ACVR1C,E2F5
13225,ACVR1C,SMAD7
13226,ACVR1C,MEF2C
13227,ACVR1C,GATA3
13228,ACVR1C,MAX
13229,ACVR1C,PIAS4
13230,ACVR1C,FOXP3
13231,ACVR1C,TFDP1
13232,ACVR1C,PITX2
13233,ACVR1C,SNAI1
13234,ACVR1C,SP1
13235,ACVR1C,MEF2A
13236,ACVR1C,CREB1
13237,ACVR1C,SMAD1
13238,ACVR1C,GSC
13239,FCER1A,NFATC2
13240,FCER1A,TSC22D3
13241,FCER1A,STAT2
13242,FCER1A,NFATC4
13243,FCER1A,SOX10
13244,FCER1A,MTA1
13245,FCER1A,LRRFIP1
13246,FCER1A,STAT3
13247,FCER1A,IKZF1
13248,FCER1A,STAT5A
13249,FCER1A,ETS1
13250,FCER1A,NFKB1
13251,FCER1A,RELA
13252,FCER1A,CSDE1
13253,FCER1A,STAT5B
13254,FCER1A,RXRA
13255,FCER1A,MLX
13256,FCER1A,ARID3A
13257,FCER1A,CARHSP1
13258,FCER1A,MEF2A
13259,FCER1A,MEF2D
13260,FCER1A,NFATC1
13261,FCER1A,EGR2
13262,FCER1A,EGR3
13263,FCER1A,NR4A1
13264,FCER1A,ELK1
13265,FCER1A,CREB1
13266,FCER1A,EGR1
13267,FCER1A,AR
13268,FCER1A,GTF2I
13269,FCER1A,ZNF397
13270,FCER1A,FOS
13271,FCER1A,ZNF655
13272,FCER1A,NFATC3
13273,FCER1A,ATF6
13274,FCER1A,SMAD3
13275,FCER1A,JUN
13276,FCER1A,HES1
13277,FCER1A,NANOG
13278,FCER1A,STAT1
13279,FCER1A,NCOA1
13280,FCER1A,SMAD4
13281,FCER1A,TERF1
13282,FCER1A,MITF
13283,FCER1A,NEUROD1
13284,FCER1A,AIRE
13285,FCER1A,SP1
13286,FCER1A,MYC
13287,FCER1A,ZBTB7A
13288,KIT,STAT1
13289,KIT,STAT5A
13290,KIT,STAT5B
13291,KIT,STAT3
13292,KIT,MTA1
13293,KIT,SNAI2
13294,KIT,ELK1
13295,KIT,CREB1
13296,KIT,NEUROD1
13297,KIT,NFKB1
13298,KIT,MYC
13299,KIT,IRF1
13300,KIT,IRF8
13301,KIT,ARNT
13302,KIT,IRF9
13303,KIT,IRF2
13304,KIT,SMAD7
13305,KIT,TBX21
13306,KIT,WT1
13307,KIT,FOXP3
13308,KIT,FOS
13309,KIT,MAF
13310,KIT,HOXA10
13311,KIT,SP1
13312,KIT,RELA
13313,KIT,STAT6
13314,KIT,DBP
13315,KIT,STAT4
13316,KIT,ATOH1
13317,KIT,TET2
13318,KIT,GTF2I
13319,KIT,STAT2
13320,KIT,SMAD3
13321,KIT,FOXO1
13322,KIT,FOXO4
13323,KIT,FOXO3B
13324,KIT,FOXO3
13325,KIT,TCF7L2
13326,KIT,LEF1
13327,KIT,TCF7
13328,KIT,PITX2
13329,KIT,TCF4
13330,KIT,TCF3
13331,KIT,HNF1A
13332,KIT,NR4A1
13333,KIT,NR4A2
13334,KIT,NR4A3
13335,KIT,KLF4
13336,KIT,MYOD1
13337,KIT,POU5F1
13338,KIT,SOX2
13339,KIT,TCF7L1
13340,KIT,MITF
13341,KIT,HIF1A
13342,KIT,NEUROG1
13343,KIT,TBXT
13344,KIT,ID2
13345,KIT,CDX4
13346,KIT,HMGA1
13347,KIT,SP5
13348,KIT,SALL4
13349,KIT,PPARD
13350,KIT,CDX1
13351,KIT,TP53
13352,KIT,ESR1
13353,KIT,ZBTB7A
13354,KIT,JUN
13355,KIT,ETS1
13356,KIT,NFATC2
13357,KIT,ETS2
13358,KIT,TFAP2A
13359,KIT,JUNB
13360,KIT,EGR1
13361,KIT,PRDM1
13362,KIT,SPI1
13363,KIT,TWIST1
13364,KIT,CEBPD
13365,KIT,BCL6
13366,KIT,AR
13367,KIT,ELK4
13368,KIT,ATF2
13369,KIT,PAX2
13370,KIT,JUND
13371,KIT,ELK3
13372,KIT,TP73
13373,KIT,HSF1
13374,KIT,IRF3
13375,KIT,NR3C1
13376,KIT,RXRA
13377,KIT,RARA
13378,KIT,ATF7
13379,KIT,JDP2
13380,KIT,SMAD4
13381,KIT,NFATC1
13382,KIT,PPARA
13383,KIT,FOSL1
13384,KIT,ZHX1
13385,KIT,HNF4A
13386,KIT,XPA
13387,KIT,ETV1
13388,KIT,ZNF385A
13389,KIT,SRF
13390,KIT,ERF
13391,KIT,ZBTB16
13392,KIT,UBTF
13393,KIT,CREM
13394,KIT,GLI1
13395,KIT,SMARCE1
13396,KIT,NFATC3
13397,KIT,E2F1
13398,KIT,CTCF
13399,KIT,ARID3A
13400,KIT,NFATC4
13401,KIT,ZBTB7B
13402,KIT,FOSB
13403,BDKRB1,GLI1
13404,PDGFRB,STAT5A
13405,PDGFRB,STAT3
13406,PDGFRB,STAT1
13407,PDGFRB,MTA1
13408,PDGFRB,CEBPB
13409,PDGFRB,IRF3
13410,PDGFRB,TP73
13411,PDGFRB,PLSCR1
13412,PDGFRB,JUN
13413,PDGFRB,ESR1
13414,PDGFRB,TUB
13415,PDGFRB,STAT5B
13416,PDGFRB,STAT6
13417,PDGFRB,PPARG
13418,PDGFRB,PAX7
13419,PDGFRB,MYC
13420,PDGFRB,TP63
13421,PDGFRB,ZNF746
13422,PDGFRB,IKZF1
13423,PDGFRB,ELK1
13424,PDGFRB,CREB1
13425,PDGFRB,AR
13426,PDGFRB,EGR1
13427,PDGFRB,HOXA10
13428,PDGFRB,PINX1
13429,PDGFRB,TP53
13430,PDGFRB,ZNF396
13431,PDGFRB,ID2
13432,PDGFRB,NANOG
13433,PDGFRB,NCOA1
13434,PDGFRB,SMAD4
13435,PDGFRB,TERF1
13436,PDGFRB,MITF
13437,PDGFRB,GLI1
13438,PDGFRB,RXRA
13439,PDGFRB,RUNX1
13440,PDGFRB,FOXM1
13441,PDGFRB,IRF4
13442,PDGFRB,SMAD3
13443,PDGFRB,GTF2I
13444,PDGFRB,KLF16
13445,PDGFRB,FOS
13446,PDGFRB,NFKB1
13447,PDGFRB,RELA
13448,PDGFRB,TCF7L2
13449,PDGFRB,TSC22D3
13450,PDGFRB,STAT2
13451,PDGFRB,NFATC4
13452,PDGFRB,SOX10
13453,PDGFRB,NEUROD1
13454,PDGFRB,SP1
13455,PDGFRB,FOXP3
13456,PDGFRB,ZBTB7A
13457,PDGFRB,JUNB
13458,PDGFRB,KLF4
13459,PDGFRB,PRDM1
13460,PDGFRB,SPI1
13461,PDGFRB,FOXO1
13462,PDGFRB,TWIST1
13463,PDGFRB,IRF1
13464,PDGFRB,CEBPD
13465,PDGFRB,BCL6
13466,PDGFRB,DBP
13467,PDGFRB,STAT4
13468,PDGFRB,ATOH1
13469,PDGFRB,TET2
13470,PDGFRB,TBX21
13471,PDGFRB,IRF8
13472,PDGFRB,ARNT
13473,PDGFRB,IRF9
13474,PDGFRB,IRF2
13475,PDGFRB,SMAD7
13476,PDGFRB,WT1
13477,PDGFRB,NFE2L2
13478,PDGFRB,KLF5
13479,PDGFRB,LRRFIP1
13480,PDGFRB,TSC22D4
13481,PDGFRB,ARID3A
13482,PDGFRB,GLI2
13483,PDGFRB,ERF
13484,PDGFRB,ELK4
13485,PDGFRB,HIF1A
13486,PDGFRB,ETS1
13487,PDGFRB,RXRG
13488,PDGFRB,SRF
13489,PDGFRB,VDR
13490,PDGFRB,SMARCC2
13491,PDGFRB,MXD1
13492,PDGFRB,TFAP2A
13493,PDGFRB,FOXO3
13494,PDGFRB,FOXO4
13495,PDGFRB,SMARCC1
13496,PDGFRB,YBX1
13497,PDGFRB,NRF1
13498,PDGFRB,HSF1
13499,PDGFRB,SOX2
13500,PDGFRB,RARA
13501,PDGFRB,GATA1
13502,PDGFRB,DLX5
13503,PDGFRB,POU5F1
13504,PDGFRB,SP7
13505,PDGFRB,RARG
13506,PDGFRB,NR3C1
13507,PDGFRB,FOXA2
13508,PDGFRB,THRA
13509,PDGFRB,ESR2
13510,PDGFRB,NFATC3
13511,PDGFRB,RXRB
13512,PDGFRB,MLX
13513,PDGFRB,MEF2C
13514,PDGFRB,SREBF1
13515,PDGFRB,SOX9
13516,PDGFRB,MYOD1
13517,PDGFRB,MEF2D
13518,PDGFRB,RARB
13519,PDGFRB,FOXN3
13520,PDGFRB,XPA
13521,PDGFRB,MEF2A
13522,PDGFRB,BCL11A
13523,PDGFRB,ZHX1
13524,PDGFRB,MEF2B
13525,PDGFRB,TEAD1
13526,PDGFRB,NFATC2
13527,PDGFRB,ETS2
13528,PDGFRB,ELF3
13529,PDGFRB,SNAI1
13530,PDGFRB,MAX
13531,PDGFRB,ZBTB44
13532,LPAR1,RELA
13533,LPAR1,JUN
13534,LPAR1,NFKB1
13535,LPAR1,FOS
13536,LPAR1,GLI1
13537,LPAR1,FOSB
13538,LPAR1,PIAS3
13539,LPAR1,BCL6
13540,LPAR1,MITF
13541,LPAR1,POU2F1
13542,LPAR1,DDIT3
13543,LPAR1,STAT1
13544,LPAR1,IRF1
13545,LPAR1,STAT3
13546,LPAR1,NANOG
13547,LPAR1,NCOA1
13548,LPAR1,SMAD4
13549,LPAR1,TERF1
13550,LPAR1,EGR1
13551,LPAR1,SP1
13552,LPAR1,IRF3
13553,LPAR1,POU2F2
13554,LPAR1,NFAT5
13555,LPAR1,TCF4
13556,LPAR1,CREB1
13557,LPAR1,SPI1
13558,LPAR1,ATF3
13559,LPAR1,ETS1
13560,LPAR1,ESR1
13561,LPAR1,FOSL1
13562,LPAR1,FOSL2
13563,LPAR1,NR3C1
13564,LPAR1,ELK1
13565,LPAR1,HES1
13566,LPAR1,HEY1
13567,LPAR1,ETV1
13568,LPAR1,SMAD7
13569,LPAR1,MYB
13570,LPAR1,TCF7L2
13571,LPAR1,DMTF1
13572,LPAR1,AR
13573,LPAR1,TP63
13574,LPAR1,TP73
13575,LPAR1,SREBF1
13576,LPAR1,GATA1
13577,LPAR1,NCOR2
13578,LPAR1,LIN28A
13579,LPAR1,MYC
13580,LPAR1,TP53
13581,LPAR1,SRF
13582,LPAR1,CBFB
13583,LPAR1,ID3
13584,LPAR1,MEF2A
13585,LPAR1,FOXO3
13586,LPAR1,STAT5B
13587,LPAR1,MTA1
13588,LPAR1,CSDE1
13589,LPAR1,STAT5A
13590,LPAR1,NEUROD1
13591,LPAR1,E2F1
